Report Year,Date,Month,Day,Hour,Minute,AM/PM,Time,Nearest Station,Subdivision,County Name,State Name,Highway Name,Public/Private Code,Public/Private,Highway User,Estimated Vehicle Speed,Vehicle Direction,Highway User Position,Equipment Involved,Equipment Struck,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars,Train Speed,Estimated/Recorded Speed,Train Direction,Crossing Warning Expanded 1,Crossing Warning Expanded 2,Crossing Warning Expanded 3,Crossing Warning Expanded 4,Crossing Warning Expanded 5,Crossing Warning Expanded 6,Crossing Warning Expanded 7,Crossing Warning Expanded 8,Crossing Warning Expanded 9,Crossing Warning Expanded 10,Crossing Warning Expanded 11,Crossing Warning Expanded 12,Signaled Crossing Warning Code,Signaled Crossing Warning,Roadway Condition,Crossing Warning Location,Warning Connected To Signal,Crossing Illuminated,User Age,User Gender,User Struck By Second Train,Highway User Action,View Obstruction,Driver Condition,Driver In Vehicle,Crossing Users Killed For Reporting Railroad,Crossing Users Injured For Reporting Railroad,Vehicle Damage Cost,Employees Killed For Reporting Railroad,Employees Injured For Reporting Railroad,Passengers Killed For Reporting Railroad,Passengers Injured For Reporting Railroad,Narrative
2007,06/30/2007,06,30,07,10,PM,19:10:00,SPRINGFIELD,NA,HAMPDEN,MASSACHUSETTS,US 5   ; SOUTHEND BR,N,Private,Pedestrian,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,75,Dusk,Clear,1,2,20,R,North,Stop signs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,46,Female,NA,NA,Not obstructed,NA,NA,0,1,0,0,0,0,0,TRAIN 488 WITH ENGINE 110 AND 2 CARS STRUCK A TRESPASSER AT THE STATE STREET GRADE CROSSING.
2007,08/15/2007,08,15,05,05,PM,17:05:00,AMHERST,NA,HAMPSHIRE,MASSACHUSETTS,BRIDGE ST.,Y,Public,Auto,25,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,79,Day,Clear,2,5,60,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,19,Female,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,2000,0,0,0,0,TRAIN 56 ENGINE 4 AND ENGINE 156 WITH 5 CARS CLIPPED A JEEP AT BRIDGE STREET.
2007,01/27/2007,01,27,07,25,PM,19:25:00,BOSTON MA SOUTH STA,NA,MIDDLESEX,MASSACHUSETTS,MA-2A  ; MASSACHUSET,Y,Public,Auto,3,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,32,Dark,Clear,2,7,2,E,South,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Side of vehicle approach,No,Unknown,19,Male,Unknown,Did not stop,Not obstructed,Uninjured,Yes,0,0,5000,0,0,0,0,"TRAIN 696 WITH ENGINE 192, 6 CARS, AND ENGINE 56, WAS STRUCK BY AN AUTO AT MASSACHUSETTS AVENUE CROSSING IN CAMBRIDGE, MA."
2007,12/14/2007,12,14,12,29,PM,12:29:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,TOWN   ; BISHOP ST,Y,Public,Auto,NA,South,Trapped on crossing by traffic,Train (units pulling),Rail equipment struck highway user,40,Day,Cloudy,1,4,60,E,West,Gates,Hwy. traffic signals,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,Yes,Unknown,46,Female,No,Stopped on crossing,Not obstructed,Injured,Yes,0,1,5000,0,0,0,0,"TRAIN 449 WITH E/160 AND 4 CARS STRUCK AN AUTOMOBILE AT MP20.92, BISHOP ST CROSSING."
1997,12/24/1997,12,24,01,19,PM,13:19:00,SPRINGFIELD,NA,HAMPDEN,MASSACHUSETTS,MAIN STREET,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,35,Day,Cloudy,2,6,20,E,South,Cantilever FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,62,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,5000,0,0,0,0,TRAIN 55 OPERATING ON MAIN TRACK STRUCK AUTOMOBILE AT MAIN STREET CROSSING.NoneNoneNoneNone
1997,12/11/1997,12,11,12,00,PM,12:00:00,MALDEN,NA,MIDDLESEX,MASSACHUSETTS,CORPORATRION WAY,N,Private,Pick-up truck,25,West,Moving over crossing,Light loco(s) (moving),Rail equipment struck by highway user,35,Day,Clear,1,0,6,E,East,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,Unknown,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1997,12/23/1997,12,23,11,45,AM,11:45:00,CLINTON,NA,WORCESTER,MASSACHUSETTS,GATES STREET,Y,Public,Truck,0,West,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,24,Day,Snow,4,77,23,R,West,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,41,Male,No,Other,Other,Uninjured,No,0,0,0,0,0,0,0,#41 THE DRIVER TURNED ONTO THE TRACKS IN BLIZZARD CONDITIONS THINKING HE WAS TURNING ON TWINE ROAD FOR A FUEL DELIVERY.  HE BECAME STUCK ON TRACKS.  THE VISIBILITY AT THE TIME WAS LESS THAN 100 FEET IN BLOWING SNOW.  #43 VIEW OF TRACK OBSCURED BY BLIZZARD-LIKE CONDITIONS.NoneNone
1997,06/10/1997,06,10,06,18,PM,18:18:00,LAWRENCE,NA,ESSEX,MASSACHUSETTS,SUTTON STREET,Y,Public,Bus,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,82,Day,Clear,1,5,36,E,East,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,64,Female,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,100,0,0,0,0,MBTA TRAIN 236 STRUCK BUS TRAPPED BETWEEN GATES AT SUTTON STREET CROSSING.NoneNoneNoneNone
1997,05/28/1997,05,28,11,45,AM,11:45:00,BOSTON,NA,SUFFOLK,MASSACHUSETTS,PRIVATE-WIDETT CIRCL,N,Private,Truck,10,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,71,Day,Clear,1,7,5,E,North,Standard FLS,Audible,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,Watchman,4,Alleged no warning,NA,Both sides,No,No,NA,NA,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,2000,0,0,0,0,MBTA 1016 EXTRA OPERATING EAST ON WASH LOOP TRACK.  FIRST CAR BEHIND ENGINE 1016 STRUCK BY TRUCK ATCROSSING.NoneNoneNone
1997,05/28/1997,05,28,10,40,AM,10:40:00,CLINTON,NA,WORCESTER,MASSACHUSETTS,ROUTE 117,Y,Public,Auto,40,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,65,Day,Clear,4,26,25,R,East,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,81,Female,No,Did not stop,Not obstructed,Killed,Yes,1,0,6000,0,0,0,0,NoneNoneNoneNoneNone
1977,08/01/1977,08,01,08,35,AM,08:35:00,MELROSE,NA,MIDDLESEX,MASSACHUSETTS,WEST EMERSON STREET,Y,Public,Auto,10,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,70,Day,Clear,1,5,40,E,East,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,1600,0,0,0,0,NoneNoneNoneNoneNone
1997,04/30/1997,04,30,02,26,PM,14:26:00,LAWRENCE,NA,ESSEX,MASSACHUSETTS,MARBLEHEAD STREET,Y,Public,Pedestrian,NA,NA,Moving over crossing,Train (units pulling),Rail equipment struck highway user,70,Day,Clear,1,5,38,R,East,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,38,Female,NA,NA,Not obstructed,NA,NA,1,0,0,0,0,0,0,"MBTA COMMUTER TRAIN #217 OPERATING WITH ENGINE 1063 AND 5 CARS, STRUCK TRESPASSER ON MARBLEHEAD STREET GRADE CROSSING.NoneNoneNone"
1997,04/17/1997,04,17,11,30,AM,11:30:00,WAKEFIELD,NA,MIDDLESEX,MASSACHUSETTS,LOWELL STREET,Y,Public,Auto,7,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,45,Day,Rain,1,3,2,E,East,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,33,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,"THE OPERATOR WAS EXITING ROUTE 1 ONTO LOWELL STREET AND WAS LOOKING LEFT TRYING TO MERGE WITH TRAFFIC, WHEN HE TURNED FORWARD REALIZING THAT HE WAS IN THE CROSSING AND GOING TO HIT THE TRAIN.NoneNoneNone"
1997,04/29/1997,04,29,08,20,PM,20:20:00,WORCESTER,NA,WORCESTER,MASSACHUSETTS,PRIVATE-MILLBURY BAL,N,Private,Auto,10,East,Moving over crossing,Light loco(s) (moving),Rail equipment struck by highway user,45,Dark,Clear,2,0,5,E,South,Stop signs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,Yes,34,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,800,0,0,0,0,DRIVER OF MOTOR VEHICLE FAILED TO STOP AT STOP SIGN AND DROVE AROUND OTHER VEHICLE STOPPED AT CROSSING AND STRUCK THE TRAIN.NoneNoneNone
1997,01/07/1997,01,07,01,45,PM,13:45:00,GARDNER,NA,WORCESTER,MASSACHUSETTS,W. BROADWAY,Y,Public,Pick-up truck,35,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,25,Day,Clear,2,4,12,R,South,Cantilever FLS,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,21,Male,No,Did not stop,Permanent structure,Uninjured,Yes,0,0,2000,0,0,0,0,DRIVER OF HIGHWAY VEHICLE FAILED TO STOP FOR RAILROAD CROSSING WARNING SIGNALS AND WAS STRUCK BY THETRAIN.  THE DRIVER OF THE HIGHWAY VEHICLE WAS CITED BY LOCAL POLICE FOR FAILURE TO STOP FOR RAILROAD CROSSING WARNING SIGNALS.NoneNone
1997,01/05/1997,01,05,05,30,PM,17:30:00,LOWELL,NA,MIDDLESEX,MASSACHUSETTS,MOORE STREET,Y,Public,Auto,20,West,Moving over crossing,Train (units pushing),Rail equipment struck by highway user,40,Dark,Rain,1,2,3,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,NA,No,Unknown,69,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1997,01/28/1997,01,28,03,00,PM,15:00:00,WAKEFIELD,NA,MIDDLESEX,MASSACHUSETTS,LOWELL STREET,Y,Public,Auto,5,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,25,Day,Clear,1,5,1,R,East,Hwy. traffic signals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,82,Male,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1977,07/30/1977,07,30,05,40,AM,05:40:00,NORTH ABBINGTON,NA,PLYMOUTH,MASSACHUSETTS,NORTH AVE,Y,Public,Auto,0,East,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,70,Dawn,Clear,1,8,8,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1977,07/11/1977,07,11,05,15,AM,05:15:00,BELMONT,NA,MIDDLESEX,MASSACHUSETTS,BRIGHTON STREET,Y,Public,Auto,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,70,Dawn,Clear,1,4,35,E,West,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,4,Alleged no warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,No,0,0,150,0,0,0,0,NoneNoneNoneNoneNone
1977,07/09/1977,07,09,01,05,AM,01:05:00,GLOUCESTER,NA,ESSEX,MASSACHUSETTS,WASHINGTON STREET,Y,Public,Auto,20,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,65,Dark,Clear,1,1,10,E,East,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,No,Other,Highway vehicles,Uninjured,Yes,0,0,750,0,0,0,0,NoneNoneNoneNoneNone
1976,12/06/1976,12,06,02,35,PM,14:35:00,LEOMNISTER,NA,WORCESTER,MASSACHUSETTS,MAIN ST CROSSING,Y,Public,Auto,NA,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,34,Day,Clear,1,3,7,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,Yes,NA,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1977,10/20/1977,10,20,10,50,PM,22:50:00,MEDFIELD,NA,NORFOLK,MASSACHUSETTS,MAIN ST,Y,Public,Auto,10,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,52,Dark,Rain,6,114,21,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1977,12/03/1977,12,03,03,00,AM,03:00:00,LAWRENCE,NA,ESSEX,MASSACHUSETTS,MERRIMACK STREET,Y,Public,Auto,30,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,30,Dark,Clear,1,11,6,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,NA,NA,NA,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,900,0,0,0,0,NoneNoneNoneNoneNone
1997,01/06/1997,01,06,12,15,PM,12:15:00,NORWOOD,NA,WORCESTER,MASSACHUSETTS,PRIVATE,N,Private,Truck-trailer,NA,North,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,20,Day,Clear,1,0,6,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,NA,No,No,NA,Male,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,ENGINE HIT FLATBED TRAILER THAT STOPPED AND PROCEEDED ACROSS PRIVATE GATE CROSSING.  ENGINEER DUMPEDAIR BUT STILL STRUCK TRUCK.  DRIVER TOLD CREW HE DID NOT SEE THEM.  NO INJURIES TO CREW OR DRIVER.CODE:  M302.NoneNone
1997,01/23/1997,01,23,01,25,AM,01:25:00,MANSFIELD,NA,NORFOLK,MASSACHUSETTS,SPRING ST.,Y,Public,Van,NA,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,35,Dark,Rain,3,41,25,E,South,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,29,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,"WAFR35 STRUCK 1985 GMC BLUE VAN AT MP 1.07 AT SPRING ST., FOXBORO, MA BY LEAD UNIT.  VAN WAS STRUCKBEHIND PASSENGER DOOR, AND DRAGGED ABOUT TWO CAR LENGTHS.  DRIVER ARRESTED FOR DWI.NoneNoneNone"
1975,12/05/1975,12,05,11,00,PM,23:00:00,AMHERST,NA,HAMPSHIRE,MASSACHUSETTS,MAIN STREET CROSSING,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,30,Dark,Clear,4,17,25,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,1000,0,0,0,0,NoneNoneNoneNoneNone
1975,12/16/1975,12,16,03,40,PM,15:40:00,WILMINGTON,NA,MIDDLESEX,MASSACHUSETTS,EAMES STREET,Y,Public,Auto,15,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,36,Day,Clear,1,4,2,E,South,Standard FLS,Wig wags,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,900,0,0,0,0,NoneNoneNoneNoneNone
1975,12/04/1975,12,04,04,45,PM,16:45:00,LAWRENCE,NA,ESSEX,MASSACHUSETTS,HAVERHILL STREET,Y,Public,Auto,10,West,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,38,Day,Clear,1,5,3,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Side of vehicle approach,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,400,0,0,0,0,NoneNoneNoneNoneNone
1985,12/07/1985,12,07,10,11,AM,10:11:00,BUZZARDS BAY,NA,BARNSTABLE,MASSACHUSETTS,MAIN AVE,Y,Public,Auto,35,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,40,Day,Clear,2,6,25,E,South,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,1,3,0,0,0,0,0,NoneNoneNoneNoneNone
1985,12/05/1985,12,05,05,31,PM,17:31:00,GLOUCESTER,NA,ESSEX,MASSACHUSETTS,CEDAR ST,Y,Public,Auto,0,East,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,30,Dusk,Clear,1,3,10,E,South,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1985,12/10/1985,12,10,05,30,PM,17:30:00,CLEMATIS BROOK,NA,MIDDLESEX,MASSACHUSETTS,BEAVER ST,Y,Public,Auto,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,45,Dusk,Clear,1,4,2,E,West,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1985,12/06/1985,12,06,05,58,PM,17:58:00,MIDDLEBORO,NA,PLYMOUTH,MASSACHUSETTS,W. STREET-ROUTE 106,Y,Public,Truck,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,35,Dark,Clear,2,9,20,E,South,Cantilever FLS,Audible,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,Stop signs,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,NA,NA,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1985,11/08/1985,11,08,01,13,PM,13:13:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,BISHOP ST,Y,Public,Truck,0,South,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,52,Day,Clear,3,48,15,E,West,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,Yes,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1985,11/22/1985,11,22,12,45,AM,00:45:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,MAIN ST,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,40,Dark,Clear,3,47,25,E,South,Cantilever FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1985,11/12/1985,11,12,01,40,PM,13:40:00,SPRINGFIELD,NA,HAMPDEN,MASSACHUSETTS,PRIVATE CROSSING,N,Private,Auto,2,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,40,Day,Rain,1,9,5,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Highway vehicles,Uninjured,Yes,0,0,1000,0,0,0,0,NoneNoneNoneNoneNone
1985,10/04/1985,10,04,03,45,PM,15:45:00,CAMBRIDGE,NA,MIDDLESEX,MASSACHUSETTS,BROADWAY STREET,Y,Public,Truck,10,South,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,65,Day,Rain,1,0,3,E,West,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,1500,0,0,0,0,NoneNoneNoneNoneNone
1985,10/04/1985,10,04,11,35,PM,23:35:00,STOUGHTON,NA,NORFOLK,MASSACHUSETTS,SIMPSON STREET,Y,Public,Auto,1,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,55,Dark,Clear,1,1,20,E,North,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,500,0,0,0,0,NoneNoneNoneNoneNone
1985,10/21/1985,10,21,11,42,AM,11:42:00,CHELSEA,NA,SUFFOLK,MASSACHUSETTS,ARLINGTON STREET,Y,Public,Auto,10,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,60,Day,Clear,1,4,35,E,West,Gates,Standard FLS,Audible,Crossbucks,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Highway vehicles,Uninjured,Yes,0,0,2000,0,0,0,0,NoneNoneNoneNoneNone
1985,09/04/1985,09,04,03,50,PM,15:50:00,LOWELL,NA,MIDDLESEX,MASSACHUSETTS,PRIVATE,N,Private,Auto,15,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,75,Day,Clear,1,3,3,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,1500,0,0,0,0,NoneNoneNoneNoneNone
1985,09/30/1985,09,30,01,07,PM,13:07:00,BEVERLY,NA,ESSEX,MASSACHUSETTS,DODGE ST,Y,Public,Auto,0,North,Stopped on crossing,Car(s) (moving),Rail equipment struck highway user,70,Day,Clear,0,1,2,E,East,Gates,Standard FLS,Audible,Crossbucks,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,1400,0,0,0,0,NoneNoneNoneNoneNone
1984,11/02/1984,11,02,06,05,PM,18:05:00,WAKEFIELD,NA,MIDDLESEX,MASSACHUSETTS,NORTH AVE,Y,Public,Auto,20,North,Moving over crossing,Train (units pushing),Rail equipment struck by highway user,40,Dark,Clear,1,7,3,E,East,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,1500,0,0,0,0,NoneNoneNoneNoneNone
1984,11/19/1984,11,19,04,45,PM,16:45:00,CHELSEA,NA,ESSEX,MASSACHUSETTS,SPRUCE ST,Y,Public,Truck,0,North,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,30,Dusk,Clear,1,3,10,E,West,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,1500,0,0,0,0,NoneNoneNoneNoneNone
1985,08/20/1985,08,20,05,30,PM,17:30:00,S.WORCESTER,NA,WORCESTER,MASSACHUSETTS,MILLBURY ST,Y,Public,Auto,0,West,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,74,Day,Clear,1,9,2,E,North,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Side of vehicle approach,No,Unknown,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,450,0,0,0,0,NoneNoneNoneNoneNone
1985,08/24/1985,08,24,09,00,PM,21:00:00,NORTH ANDOVER,NA,MIDDLESEX,MASSACHUSETTS,MAIN ST,Y,Public,Auto,15,North,Moving over crossing,Train (units pushing),Rail equipment struck highway user,65,Dark,Clear,1,3,40,E,East,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,Yes,Went around the gate,Not obstructed,Injured,Yes,0,1,3500,0,0,0,0,NoneNoneNoneNoneNone
1975,11/28/1975,11,28,01,30,PM,13:30:00,PEABODY,NA,ESSEX,MASSACHUSETTS,CENTRAL AVENUE,Y,Public,Auto,NA,North,NA,Train (units pulling),Rail equipment struck highway user,50,Dawn,Clear,1,7,5,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Side of vehicle approach,No,NA,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1975,11/26/1975,11,26,10,10,AM,10:10:00,ARLINGTON,NA,MIDDLESEX,MASSACHUSETTS,MYSTIC STREET,Y,Public,Auto,15,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,50,Day,Clear,1,2,5,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hwy. traffic signals,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,800,0,0,0,0,NoneNoneNoneNoneNone
